ZCTA,FIPS,STATE_ABBR,STATE_NAME,Region
93003,6,CA,California,West
93004,6,CA,California,West
93010,6,CA,California,West
93012,6,CA,California,West
93013,6,CA,California,West
93015,6,CA,California,West
93021,6,CA,California,West
93022,6,CA,California,West
93023,6,CA,California,West
93030,6,CA,California,West
93033,6,CA,California,West
93035,6,CA,California,West
93036,6,CA,California,West
93040,6,CA,California,West
93041,6,CA,California,West
93042,6,CA,California,West
93043,6,CA,California,West
93060,6,CA,California,West
93063,6,CA,California,West
93064,6,CA,California,West
93065,6,CA,California,West
93066,6,CA,California,West
93067,6,CA,California,West
93101,6,CA,California,West
93103,6,CA,California,West
93105,6,CA,California,West
93108,6,CA,California,West
93109,6,CA,California,West
93110,6,CA,California,West
93111,6,CA,California,West
93117,6,CA,California,West
93201,6,CA,California,West
93202,6,CA,California,West
93203,6,CA,California,West
93204,6,CA,California,West
93205,6,CA,California,West
93206,6,CA,California,West
93207,6,CA,California,West
93208,6,CA,California,West
93210,6,CA,California,West
93212,6,CA,California,West
93215,6,CA,California,West
93218,6,CA,California,West
93219,6,CA,California,West
93220,6,CA,California,West
93221,6,CA,California,West
93222,6,CA,California,West
93223,6,CA,California,West
93224,6,CA,California,West
93225,6,CA,California,West
93226,6,CA,California,West
93230,6,CA,California,West
93234,6,CA,California,West
93235,6,CA,California,West
93238,6,CA,California,West
93239,6,CA,California,West
93240,6,CA,California,West
93241,6,CA,California,West
93242,6,CA,California,West
93243,6,CA,California,West
93244,6,CA,California,West
93245,6,CA,California,West
93247,6,CA,California,West
93249,6,CA,California,West
93250,6,CA,California,West
93251,6,CA,California,West
93252,6,CA,California,West
93254,6,CA,California,West
93255,6,CA,California,West
93256,6,CA,California,West
93257,6,CA,California,West
93258,6,CA,California,West
93260,6,CA,California,West
93261,6,CA,California,West
93262,6,CA,California,West
93263,6,CA,California,West
93265,6,CA,California,West
93266,6,CA,California,West
93267,6,CA,California,West
93268,6,CA,California,West
93270,6,CA,California,West
93271,6,CA,California,West
93272,6,CA,California,West
93274,6,CA,California,West
93276,6,CA,California,West
93277,6,CA,California,West
93280,6,CA,California,West
93283,6,CA,California,West
93285,6,CA,California,West
93286,6,CA,California,West
93287,6,CA,California,West
93291,6,CA,California,West
93292,6,CA,California,West
93301,6,CA,California,West
93304,6,CA,California,West
93305,6,CA,California,West
93306,6,CA,California,West
93307,6,CA,California,West
93308,6,CA,California,West
93309,6,CA,California,West
93311,6,CA,California,West
93312,6,CA,California,West
93313,6,CA,California,West
93314,6,CA,California,West
93401,6,CA,California,West
93402,6,CA,California,West
93405,6,CA,California,West
93410,6,CA,California,West
93420,6,CA,California,West
93422,6,CA,California,West
93424,6,CA,California,West
93426,6,CA,California,West
93427,6,CA,California,West
93428,6,CA,California,West
93429,6,CA,California,West
93430,6,CA,California,West
93432,6,CA,California,West
93433,6,CA,California,West
93434,6,CA,California,West
93436,6,CA,California,West
93437,6,CA,California,West
93440,6,CA,California,West
93441,6,CA,California,West
93442,6,CA,California,West
93444,6,CA,California,West
93445,6,CA,California,West
93446,6,CA,California,West
93449,6,CA,California,West
93450,6,CA,California,West
93451,6,CA,California,West
93452,6,CA,California,West
93453,6,CA,California,West
93454,6,CA,California,West
93455,6,CA,California,West
93458,6,CA,California,West
93460,6,CA,California,West
93461,6,CA,California,West
93463,6,CA,California,West
93465,6,CA,California,West
93501,6,CA,California,West
93505,6,CA,California,West
93510,6,CA,California,West
93512,6,CA,California,West
93513,6,CA,California,West
93514,6,CA,California,West
93516,6,CA,California,West
93517,6,CA,California,West
93518,6,CA,California,West
93519,6,CA,California,West
93522,6,CA,California,West
93523,6,CA,California,West
93524,6,CA,California,West
93526,6,CA,California,West
93527,6,CA,California,West
93528,6,CA,California,West
93529,6,CA,California,West
93530,6,CA,California,West
93531,6,CA,California,West
93532,6,CA,California,West
93534,6,CA,California,West
93535,6,CA,California,West
93536,6,CA,California,West
93541,6,CA,California,West
93543,6,CA,California,West
93544,6,CA,California,West
93545,6,CA,California,West
93546,6,CA,California,West
93549,6,CA,California,West
93550,6,CA,California,West
93551,6,CA,California,West
93552,6,CA,California,West
93553,6,CA,California,West
93554,6,CA,California,West
93555,6,CA,California,West
93558,6,CA,California,West
93560,6,CA,California,West
93561,6,CA,California,West
93562,6,CA,California,West
93563,6,CA,California,West
93591,6,CA,California,West
93592,6,CA,California,West
93601,6,CA,California,West
93602,6,CA,California,West
93603,6,CA,California,West
93604,6,CA,California,West
93605,6,CA,California,West
93606,6,CA,California,West
93608,6,CA,California,West
93609,6,CA,California,West
93610,6,CA,California,West
93611,6,CA,California,West
93612,6,CA,California,West
93614,6,CA,California,West
93615,6,CA,California,West
93616,6,CA,California,West
93618,6,CA,California,West
93619,6,CA,California,West
93620,6,CA,California,West
93621,6,CA,California,West
93622,6,CA,California,West
93623,6,CA,California,West
93624,6,CA,California,West
93625,6,CA,California,West
93626,6,CA,California,West
93627,6,CA,California,West
93628,6,CA,California,West
93630,6,CA,California,West
93631,6,CA,California,West
93633,6,CA,California,West
93634,6,CA,California,West
93635,6,CA,California,West
93636,6,CA,California,West
93637,6,CA,California,West
93638,6,CA,California,West
93640,6,CA,California,West
93641,6,CA,California,West
93643,6,CA,California,West
93644,6,CA,California,West
93645,6,CA,California,West
93646,6,CA,California,West
93647,6,CA,California,West
93648,6,CA,California,West
93650,6,CA,California,West
93651,6,CA,California,West
93652,6,CA,California,West
93653,6,CA,California,West
93654,6,CA,California,West
93656,6,CA,California,West
93657,6,CA,California,West
93660,6,CA,California,West
93662,6,CA,California,West
93664,6,CA,California,West
93665,6,CA,California,West
93666,6,CA,California,West
93667,6,CA,California,West
93668,6,CA,California,West
93669,6,CA,California,West
93673,6,CA,California,West
93675,6,CA,California,West
93701,6,CA,California,West
93702,6,CA,California,West
93703,6,CA,California,West
93704,6,CA,California,West
93705,6,CA,California,West
93706,6,CA,California,West
93710,6,CA,California,West
93711,6,CA,California,West
93720,6,CA,California,West
93721,6,CA,California,West
93722,6,CA,California,West
93723,6,CA,California,West
93725,6,CA,California,West
93726,6,CA,California,West
93727,6,CA,California,West
93728,6,CA,California,West
93730,6,CA,California,West
93901,6,CA,California,West
93905,6,CA,California,West
93906,6,CA,California,West
93907,6,CA,California,West
93908,6,CA,California,West
93920,6,CA,California,West
93921,6,CA,California,West
93923,6,CA,California,West
93924,6,CA,California,West
93925,6,CA,California,West
93926,6,CA,California,West
93927,6,CA,California,West
93928,6,CA,California,West
93930,6,CA,California,West
93932,6,CA,California,West
93933,6,CA,California,West
93940,6,CA,California,West
93943,6,CA,California,West
93950,6,CA,California,West
93953,6,CA,California,West
93954,6,CA,California,West
93955,6,CA,California,West
93960,6,CA,California,West
93962,6,CA,California,West
94002,6,CA,California,West
94005,6,CA,California,West
94010,6,CA,California,West
94014,6,CA,California,West
94015,6,CA,California,West
94019,6,CA,California,West
94020,6,CA,California,West
94021,6,CA,California,West
94022,6,CA,California,West
94024,6,CA,California,West
94025,6,CA,California,West
94027,6,CA,California,West
94028,6,CA,California,West
94030,6,CA,California,West
94037,6,CA,California,West
94038,6,CA,California,West
94040,6,CA,California,West
94041,6,CA,California,West
94043,6,CA,California,West
94044,6,CA,California,West
94060,6,CA,California,West
94061,6,CA,California,West
94062,6,CA,California,West
94063,6,CA,California,West
94065,6,CA,California,West
94066,6,CA,California,West
94070,6,CA,California,West
94074,6,CA,California,West
94080,6,CA,California,West
94085,6,CA,California,West
94086,6,CA,California,West
94087,6,CA,California,West
94089,6,CA,California,West
94102,6,CA,California,West
94103,6,CA,California,West
94104,6,CA,California,West
94105,6,CA,California,West
94107,6,CA,California,West
94108,6,CA,California,West
94109,6,CA,California,West
94110,6,CA,California,West
94111,6,CA,California,West
94112,6,CA,California,West
94114,6,CA,California,West
94115,6,CA,California,West
94116,6,CA,California,West
94117,6,CA,California,West
94118,6,CA,California,West
94121,6,CA,California,West
94122,6,CA,California,West
94123,6,CA,California,West
94124,6,CA,California,West
94127,6,CA,California,West
94128,6,CA,California,West
94129,6,CA,California,West
94130,6,CA,California,West
94131,6,CA,California,West
94132,6,CA,California,West
94133,6,CA,California,West
94134,6,CA,California,West
94158,6,CA,California,West
94301,6,CA,California,West
94303,6,CA,California,West
94304,6,CA,California,West
94305,6,CA,California,West
94306,6,CA,California,West
94401,6,CA,California,West
94402,6,CA,California,West
94403,6,CA,California,West
94404,6,CA,California,West
94501,6,CA,California,West
94502,6,CA,California,West
94503,6,CA,California,West
94505,6,CA,California,West
94506,6,CA,California,West
94507,6,CA,California,West
94508,6,CA,California,West
94509,6,CA,California,West
94510,6,CA,California,West
94511,6,CA,California,West
94512,6,CA,California,West
94513,6,CA,California,West
94514,6,CA,California,West
94515,6,CA,California,West
94516,6,CA,California,West
94517,6,CA,California,West
94518,6,CA,California,West
94519,6,CA,California,West
94520,6,CA,California,West
94521,6,CA,California,West
94523,6,CA,California,West
94525,6,CA,California,West
94526,6,CA,California,West
94528,6,CA,California,West
94530,6,CA,California,West
94531,6,CA,California,West
94533,6,CA,California,West
94534,6,CA,California,West
94535,6,CA,California,West
94536,6,CA,California,West
94538,6,CA,California,West
94539,6,CA,California,West
94541,6,CA,California,West
94542,6,CA,California,West
94544,6,CA,California,West
94545,6,CA,California,West
94546,6,CA,California,West
94547,6,CA,California,West
94548,6,CA,California,West
94549,6,CA,California,West
94550,6,CA,California,West
94551,6,CA,California,West
94552,6,CA,California,West
94553,6,CA,California,West
94555,6,CA,California,West
94556,6,CA,California,West
94558,6,CA,California,West
94559,6,CA,California,West
94560,6,CA,California,West
94561,6,CA,California,West
94563,6,CA,California,West
94564,6,CA,California,West
94565,6,CA,California,West
94566,6,CA,California,West
94567,6,CA,California,West
94568,6,CA,California,West
94569,6,CA,California,West
94571,6,CA,California,West
94572,6,CA,California,West
94573,6,CA,California,West
94574,6,CA,California,West
94575,6,CA,California,West
94576,6,CA,California,West
94577,6,CA,California,West
94578,6,CA,California,West
94579,6,CA,California,West
94580,6,CA,California,West
94582,6,CA,California,West
94583,6,CA,California,West
94585,6,CA,California,West
94586,6,CA,California,West
94587,6,CA,California,West
94588,6,CA,California,West
94589,6,CA,California,West
94590,6,CA,California,West
94591,6,CA,California,West
94592,6,CA,California,West
94595,6,CA,California,West
94596,6,CA,California,West
94597,6,CA,California,West
94598,6,CA,California,West
94599,6,CA,California,West
94601,6,CA,California,West
94602,6,CA,California,West
94603,6,CA,California,West
94605,6,CA,California,West
94606,6,CA,California,West
94607,6,CA,California,West
94608,6,CA,California,West
94609,6,CA,California,West
94610,6,CA,California,West
94611,6,CA,California,West
94612,6,CA,California,West
94613,6,CA,California,West
94618,6,CA,California,West
94619,6,CA,California,West
94621,6,CA,California,West
94702,6,CA,California,West
94703,6,CA,California,West
94704,6,CA,California,West
94705,6,CA,California,West
94706,6,CA,California,West
94707,6,CA,California,West
94708,6,CA,California,West
94709,6,CA,California,West
94710,6,CA,California,West
94720,6,CA,California,West
94801,6,CA,California,West
94803,6,CA,California,West
94804,6,CA,California,West
94805,6,CA,California,West
94806,6,CA,California,West
94850,6,CA,California,West
94901,6,CA,California,West
94903,6,CA,California,West
94904,6,CA,California,West
94920,6,CA,California,West
94922,6,CA,California,West
94923,6,CA,California,West
94924,6,CA,California,West
94925,6,CA,California,West
94928,6,CA,California,West
94929,6,CA,California,West
94930,6,CA,California,West
94931,6,CA,California,West
94933,6,CA,California,West
94937,6,CA,California,West
94938,6,CA,California,West
94939,6,CA,California,West
94940,6,CA,California,West
94941,6,CA,California,West
94945,6,CA,California,West
94946,6,CA,California,West
94947,6,CA,California,West
94949,6,CA,California,West
94950,6,CA,California,West
94951,6,CA,California,West
94952,6,CA,California,West
94954,6,CA,California,West
94956,6,CA,California,West
94957,6,CA,California,West
94960,6,CA,California,West
94963,6,CA,California,West
94964,6,CA,California,West
94965,6,CA,California,West
94970,6,CA,California,West
94971,6,CA,California,West
94972,6,CA,California,West
94973,6,CA,California,West
95002,6,CA,California,West
95003,6,CA,California,West
95004,6,CA,California,West
95005,6,CA,California,West
95006,6,CA,California,West
95007,6,CA,California,West
95008,6,CA,California,West
95010,6,CA,California,West
95012,6,CA,California,West
95013,6,CA,California,West
95014,6,CA,California,West
95017,6,CA,California,West
95018,6,CA,California,West
95019,6,CA,California,West
95020,6,CA,California,West
95023,6,CA,California,West
95030,6,CA,California,West
95032,6,CA,California,West
95033,6,CA,California,West
95035,6,CA,California,West
95037,6,CA,California,West
95039,6,CA,California,West
95041,6,CA,California,West
95043,6,CA,California,West
95045,6,CA,California,West
95046,6,CA,California,West
95050,6,CA,California,West
95051,6,CA,California,West
95053,6,CA,California,West
95054,6,CA,California,West
95060,6,CA,California,West
95062,6,CA,California,West
95064,6,CA,California,West
95065,6,CA,California,West
95066,6,CA,California,West
95070,6,CA,California,West
95073,6,CA,California,West
95075,6,CA,California,West
95076,6,CA,California,West
95110,6,CA,California,West
95111,6,CA,California,West
95112,6,CA,California,West
95113,6,CA,California,West
95116,6,CA,California,West
95117,6,CA,California,West
95118,6,CA,California,West
95119,6,CA,California,West
95120,6,CA,California,West
95121,6,CA,California,West
95122,6,CA,California,West
95123,6,CA,California,West
95124,6,CA,California,West
95125,6,CA,California,West
95126,6,CA,California,West
95127,6,CA,California,West
95128,6,CA,California,West
95129,6,CA,California,West
95130,6,CA,California,West
95131,6,CA,California,West
95132,6,CA,California,West
95133,6,CA,California,West
95134,6,CA,California,West
95135,6,CA,California,West
95136,6,CA,California,West
95138,6,CA,California,West
95139,6,CA,California,West
95140,6,CA,California,West
95148,6,CA,California,West
95202,6,CA,California,West
95203,6,CA,California,West
95204,6,CA,California,West
95205,6,CA,California,West
95206,6,CA,California,West
95207,6,CA,California,West
95209,6,CA,California,West
95210,6,CA,California,West
95211,6,CA,California,West
95212,6,CA,California,West
95215,6,CA,California,West
95219,6,CA,California,West
95220,6,CA,California,West
95222,6,CA,California,West
95223,6,CA,California,West
95224,6,CA,California,West
95225,6,CA,California,West
95226,6,CA,California,West
95227,6,CA,California,West
95228,6,CA,California,West
95230,6,CA,California,West
95231,6,CA,California,West
95232,6,CA,California,West
95233,6,CA,California,West
95234,6,CA,California,West
95236,6,CA,California,West
95237,6,CA,California,West
95240,6,CA,California,West
95242,6,CA,California,West
95245,6,CA,California,West
95246,6,CA,California,West
95247,6,CA,California,West
95248,6,CA,California,West
95249,6,CA,California,West
95250,6,CA,California,West
95251,6,CA,California,West
95252,6,CA,California,West
95254,6,CA,California,West
95255,6,CA,California,West
95257,6,CA,California,West
95258,6,CA,California,West
95301,6,CA,California,West
95303,6,CA,California,West
95304,6,CA,California,West
95305,6,CA,California,West
95306,6,CA,California,West
95307,6,CA,California,West
95310,6,CA,California,West
95311,6,CA,California,West
95312,6,CA,California,West
95313,6,CA,California,West
95314,6,CA,California,West
95315,6,CA,California,West
95316,6,CA,California,West
95317,6,CA,California,West
95318,6,CA,California,West
95319,6,CA,California,West
95320,6,CA,California,West
95321,6,CA,California,West
95322,6,CA,California,West
95323,6,CA,California,West
95324,6,CA,California,West
95325,6,CA,California,West
95326,6,CA,California,West
95327,6,CA,California,West
95328,6,CA,California,West
95329,6,CA,California,West
95330,6,CA,California,West
95333,6,CA,California,West
95334,6,CA,California,West
95335,6,CA,California,West
95336,6,CA,California,West
95337,6,CA,California,West
95338,6,CA,California,West
95340,6,CA,California,West
95341,6,CA,California,West
95345,6,CA,California,West
95346,6,CA,California,West
95348,6,CA,California,West
95350,6,CA,California,West
95351,6,CA,California,West
95354,6,CA,California,West
95355,6,CA,California,West
95356,6,CA,California,West
95357,6,CA,California,West
95358,6,CA,California,West
95360,6,CA,California,West
95361,6,CA,California,West
95363,6,CA,California,West
95364,6,CA,California,West
95365,6,CA,California,West
95366,6,CA,California,West
95367,6,CA,California,West
95368,6,CA,California,West
95369,6,CA,California,West
95370,6,CA,California,West
95372,6,CA,California,West
95374,6,CA,California,West
95375,6,CA,California,West
95376,6,CA,California,West
95377,6,CA,California,West
95379,6,CA,California,West
95380,6,CA,California,West
95382,6,CA,California,West
95383,6,CA,California,West
95385,6,CA,California,West
95386,6,CA,California,West
95387,6,CA,California,West
95388,6,CA,California,West
95389,6,CA,California,West
95391,6,CA,California,West
95401,6,CA,California,West
95403,6,CA,California,West
95404,6,CA,California,West
95405,6,CA,California,West
95407,6,CA,California,West
95409,6,CA,California,West
95410,6,CA,California,West
95412,6,CA,California,West
95415,6,CA,California,West
95417,6,CA,California,West
95420,6,CA,California,West
95421,6,CA,California,West
95422,6,CA,California,West
95423,6,CA,California,West
95425,6,CA,California,West
95426,6,CA,California,West
95427,6,CA,California,West
95428,6,CA,California,West
95429,6,CA,California,West
95430,6,CA,California,West
95431,6,CA,California,West
95432,6,CA,California,West
95435,6,CA,California,West
95436,6,CA,California,West
95437,6,CA,California,West
95439,6,CA,California,West
95441,6,CA,California,West
95442,6,CA,California,West
95443,6,CA,California,West
95444,6,CA,California,West
95445,6,CA,California,West
95446,6,CA,California,West
95448,6,CA,California,West
95449,6,CA,California,West
95450,6,CA,California,West
95451,6,CA,California,West
95452,6,CA,California,West
95453,6,CA,California,West
95454,6,CA,California,West
95456,6,CA,California,West
95457,6,CA,California,West
95458,6,CA,California,West
95459,6,CA,California,West
95460,6,CA,California,West
95461,6,CA,California,West
95462,6,CA,California,West
95463,6,CA,California,West
95464,6,CA,California,West
95465,6,CA,California,West
95466,6,CA,California,West
95467,6,CA,California,West
95468,6,CA,California,West
95469,6,CA,California,West
95470,6,CA,California,West
95471,6,CA,California,West
95472,6,CA,California,West
95476,6,CA,California,West
95482,6,CA,California,West
95485,6,CA,California,West
95486,6,CA,California,West
95488,6,CA,California,West
95490,6,CA,California,West
95492,6,CA,California,West
95493,6,CA,California,West
95494,6,CA,California,West
95497,6,CA,California,West
95501,6,CA,California,West
95503,6,CA,California,West
95511,6,CA,California,West
95514,6,CA,California,West
95519,6,CA,California,West
95521,6,CA,California,West
95524,6,CA,California,West
95525,6,CA,California,West
95526,6,CA,California,West
95527,6,CA,California,West
95528,6,CA,California,West
95531,6,CA,California,West
95536,6,CA,California,West
95537,6,CA,California,West
95540,6,CA,California,West
95542,6,CA,California,West
95543,6,CA,California,West
95545,6,CA,California,West
95546,6,CA,California,West
95547,6,CA,California,West
95548,6,CA,California,West
95549,6,CA,California,West
95550,6,CA,California,West
95551,6,CA,California,West
95552,6,CA,California,West
95553,6,CA,California,West
95554,6,CA,California,West
95555,6,CA,California,West
95556,6,CA,California,West
95558,6,CA,California,West
95559,6,CA,California,West
95560,6,CA,California,West
95562,6,CA,California,West
95563,6,CA,California,West
95564,6,CA,California,West
95565,6,CA,California,West
95567,6,CA,California,West
95568,6,CA,California,West
95569,6,CA,California,West
95570,6,CA,California,West
95571,6,CA,California,West
95573,6,CA,California,West
95585,6,CA,California,West
95587,6,CA,California,West
95589,6,CA,California,West
95595,6,CA,California,West
95601,6,CA,California,West
95602,6,CA,California,West
95603,6,CA,California,West
95604,6,CA,California,West
95605,6,CA,California,West
95606,6,CA,California,West
95607,6,CA,California,West
95608,6,CA,California,West
95610,6,CA,California,West
95612,6,CA,California,West
95614,6,CA,California,West
95615,6,CA,California,West
95616,6,CA,California,West
95618,6,CA,California,West
95619,6,CA,California,West
95620,6,CA,California,West
95621,6,CA,California,West
95623,6,CA,California,West
95624,6,CA,California,West
95625,6,CA,California,West
95626,6,CA,California,West
95627,6,CA,California,West
95628,6,CA,California,West
95629,6,CA,California,West
95630,6,CA,California,West
95631,6,CA,California,West
95632,6,CA,California,West
95633,6,CA,California,West
95634,6,CA,California,West
95635,6,CA,California,West
95636,6,CA,California,West
95637,6,CA,California,West
95638,6,CA,California,West
95639,6,CA,California,West
95640,6,CA,California,West
95641,6,CA,California,West
95642,6,CA,California,West
95645,6,CA,California,West
95646,6,CA,California,West
95648,6,CA,California,West
95650,6,CA,California,West
95651,6,CA,California,West
95652,6,CA,California,West
95653,6,CA,California,West
95655,6,CA,California,West
95658,6,CA,California,West
95659,6,CA,California,West
95660,6,CA,California,West
95661,6,CA,California,West
95662,6,CA,California,West
95663,6,CA,California,West
95664,6,CA,California,West
95665,6,CA,California,West
95666,6,CA,California,West
95667,6,CA,California,West
95668,6,CA,California,West
95669,6,CA,California,West
95670,6,CA,California,West
95672,6,CA,California,West
95673,6,CA,California,West
95674,6,CA,California,West
95675,6,CA,California,West
95677,6,CA,California,West
95678,6,CA,California,West
95679,6,CA,California,West
95680,6,CA,California,West
95681,6,CA,California,West
95682,6,CA,California,West
95683,6,CA,California,West
95684,6,CA,California,West
95685,6,CA,California,West
95686,6,CA,California,West
95687,6,CA,California,West
95688,6,CA,California,West
95689,6,CA,California,West
95690,6,CA,California,West
95691,6,CA,California,West
95692,6,CA,California,West
95693,6,CA,California,West
95694,6,CA,California,West
95695,6,CA,California,West
95697,6,CA,California,West
95698,6,CA,California,West
95699,6,CA,California,West
95701,6,CA,California,West
95703,6,CA,California,West
95709,6,CA,California,West
95713,6,CA,California,West
95714,6,CA,California,West
95715,6,CA,California,West
95717,6,CA,California,West
95720,6,CA,California,West
95721,6,CA,California,West
95722,6,CA,California,West
95724,6,CA,California,West
95726,6,CA,California,West
95728,6,CA,California,West
95735,6,CA,California,West
95736,6,CA,California,West
95742,6,CA,California,West
95746,6,CA,California,West
95747,6,CA,California,West
95757,6,CA,California,West
95758,6,CA,California,West
95762,6,CA,California,West
95765,6,CA,California,West
95776,6,CA,California,West
95811,6,CA,California,West
95814,6,CA,California,West
95815,6,CA,California,West
95816,6,CA,California,West
95817,6,CA,California,West
95818,6,CA,California,West
95819,6,CA,California,West
95820,6,CA,California,West
95821,6,CA,California,West
95822,6,CA,California,West
95823,6,CA,California,West
95824,6,CA,California,West
95825,6,CA,California,West
95826,6,CA,California,West
95827,6,CA,California,West
95828,6,CA,California,West
95829,6,CA,California,West
95830,6,CA,California,West
95831,6,CA,California,West
95832,6,CA,California,West
95833,6,CA,California,West
95834,6,CA,California,West
95835,6,CA,California,West
95837,6,CA,California,West
95838,6,CA,California,West
95841,6,CA,California,West
95842,6,CA,California,West
95843,6,CA,California,West
95864,6,CA,California,West
95901,6,CA,California,West
95903,6,CA,California,West
95910,6,CA,California,West
95912,6,CA,California,West
95914,6,CA,California,West
95915,6,CA,California,West
95916,6,CA,California,West
95917,6,CA,California,West
95918,6,CA,California,West
95919,6,CA,California,West
95920,6,CA,California,West
95922,6,CA,California,West
95923,6,CA,California,West
95925,6,CA,California,West
95926,6,CA,California,West
95928,6,CA,California,West
95930,6,CA,California,West
95932,6,CA,California,West
95934,6,CA,California,West
95935,6,CA,California,West
95936,6,CA,California,West
95937,6,CA,California,West
95938,6,CA,California,West
95939,6,CA,California,West
95941,6,CA,California,West
95942,6,CA,California,West
95943,6,CA,California,West
95944,6,CA,California,West
95945,6,CA,California,West
95946,6,CA,California,West
95947,6,CA,California,West
95948,6,CA,California,West
95949,6,CA,California,West
95950,6,CA,California,West
95951,6,CA,California,West
95953,6,CA,California,West
95954,6,CA,California,West
95955,6,CA,California,West
95956,6,CA,California,West
95957,6,CA,California,West
95959,6,CA,California,West
95960,6,CA,California,West
95961,6,CA,California,West
95962,6,CA,California,West
95963,6,CA,California,West
95965,6,CA,California,West
95966,6,CA,California,West
95968,6,CA,California,West
95969,6,CA,California,West
95970,6,CA,California,West
95971,6,CA,California,West
95973,6,CA,California,West
95974,6,CA,California,West
95975,6,CA,California,West
95977,6,CA,California,West
95978,6,CA,California,West
95979,6,CA,California,West
95981,6,CA,California,West
95982,6,CA,California,West
95983,6,CA,California,West
95984,6,CA,California,West
95986,6,CA,California,West
95987,6,CA,California,West
95988,6,CA,California,West
95991,6,CA,California,West
95993,6,CA,California,West
96001,6,CA,California,West
96002,6,CA,California,West
96003,6,CA,California,West
96006,6,CA,California,West
96007,6,CA,California,West
96008,6,CA,California,West
96009,6,CA,California,West
96010,6,CA,California,West
96011,6,CA,California,West
96013,6,CA,California,West
96014,6,CA,California,West
96015,6,CA,California,West
96016,6,CA,California,West
96017,6,CA,California,West
96019,6,CA,California,West
96020,6,CA,California,West
96021,6,CA,California,West
96022,6,CA,California,West
96023,6,CA,California,West
96024,6,CA,California,West
96025,6,CA,California,West
96027,6,CA,California,West
96028,6,CA,California,West
96029,6,CA,California,West
96031,6,CA,California,West
96032,6,CA,California,West
96033,6,CA,California,West
96034,6,CA,California,West
96035,6,CA,California,West
96037,6,CA,California,West
96038,6,CA,California,West
96039,6,CA,California,West
96040,6,CA,California,West
96041,6,CA,California,West
96044,6,CA,California,West
96046,6,CA,California,West
96047,6,CA,California,West
96048,6,CA,California,West
96049,6,CA,California,West
96050,6,CA,California,West
96051,6,CA,California,West
96052,6,CA,California,West
96054,6,CA,California,West
96055,6,CA,California,West
96056,6,CA,California,West
96057,6,CA,California,West
96058,6,CA,California,West
96059,6,CA,California,West
96061,6,CA,California,West
96062,6,CA,California,West
96063,6,CA,California,West
96064,6,CA,California,West
96065,6,CA,California,West
96067,6,CA,California,West
96068,6,CA,California,West
96069,6,CA,California,West
96071,6,CA,California,West
96073,6,CA,California,West
96074,6,CA,California,West
96075,6,CA,California,West
96076,6,CA,California,West
96080,6,CA,California,West
96084,6,CA,California,West
96085,6,CA,California,West
96086,6,CA,California,West
96087,6,CA,California,West
96088,6,CA,California,West
96090,6,CA,California,West
96091,6,CA,California,West
96092,6,CA,California,West
96093,6,CA,California,West
96094,6,CA,California,West
96096,6,CA,California,West
96097,6,CA,California,West
96101,6,CA,California,West
96103,6,CA,California,West
96104,6,CA,California,West
96105,6,CA,California,West
96106,6,CA,California,West
96107,6,CA,California,West
96108,6,CA,California,West
96109,6,CA,California,West
96110,6,CA,California,West
96111,6,CA,California,West
96112,6,CA,California,West
96113,6,CA,California,West
96114,6,CA,California,West
96115,6,CA,California,West
96116,6,CA,California,West
96117,6,CA,California,West
96118,6,CA,California,West
96119,6,CA,California,West
96120,6,CA,California,West
96121,6,CA,California,West
96122,6,CA,California,West
96123,6,CA,California,West
96124,6,CA,California,West
96125,6,CA,California,West
96126,6,CA,California,West
96128,6,CA,California,West
96129,6,CA,California,West
96130,6,CA,California,West
96132,6,CA,California,West
96133,6,CA,California,West
96134,6,CA,California,West
96135,6,CA,California,West
96136,6,CA,California,West
96137,6,CA,California,West
96140,6,CA,California,West
96141,6,CA,California,West
96142,6,CA,California,West
96143,6,CA,California,West
96145,6,CA,California,West
96146,6,CA,California,West
96148,6,CA,California,West
96150,6,CA,California,West
96155,6,CA,California,West
96161,6,CA,California,West
97001,41,OR,Oregon,West
97002,41,OR,Oregon,West
97004,41,OR,Oregon,West
97005,41,OR,Oregon,West
97006,41,OR,Oregon,West
97007,41,OR,Oregon,West
97008,41,OR,Oregon,West
97009,41,OR,Oregon,West
97011,41,OR,Oregon,West
97013,41,OR,Oregon,West
97014,41,OR,Oregon,West
97015,41,OR,Oregon,West
97016,41,OR,Oregon,West
97017,41,OR,Oregon,West
97018,41,OR,Oregon,West
97019,41,OR,Oregon,West
97020,41,OR,Oregon,West
97021,41,OR,Oregon,West
97022,41,OR,Oregon,West
97023,41,OR,Oregon,West
97024,41,OR,Oregon,West
97026,41,OR,Oregon,West
97027,41,OR,Oregon,West
97028,41,OR,Oregon,West
97029,41,OR,Oregon,West
97030,41,OR,Oregon,West
97031,41,OR,Oregon,West
97032,41,OR,Oregon,West
97033,41,OR,Oregon,West
97034,41,OR,Oregon,West
97035,41,OR,Oregon,West
97037,41,OR,Oregon,West
97038,41,OR,Oregon,West
97039,41,OR,Oregon,West
97040,41,OR,Oregon,West
97041,41,OR,Oregon,West
97042,41,OR,Oregon,West
97045,41,OR,Oregon,West
97048,41,OR,Oregon,West
97049,41,OR,Oregon,West
97050,41,OR,Oregon,West
97051,41,OR,Oregon,West
97053,41,OR,Oregon,West
